incumbent,national_party,ep_group,country,country_duration,quantity_votes_party,quantity_votes_group,party_size,largest_party_size,largest_group_size,party_country_ratio,party_group_size,party_group_ratio,party_defection,party_cohesion,group_defection,group_cohesion,meserve_score_party,meserve_score_group
0,Ano 2011,REG,Czech Republic,4,1220.0,1220.0,5,5.0,103.0,0.23809523809523808,107,0.04672897196261682,0.0029713114754098,0.9872745901639344,0.1067695760370534,0.920071539427857,0.0032786885245901,0.15
1,Christlich-Soziale Union in Bayern e.V.,EPP,Germany,9,1203.0,1203.0,6,6.0,177.0,0.0594059405940594,183,0.03278688524590164,0.0093100581878636,0.982086450540316,0.0137382796845539,0.9231540856147812,0.0108063175394846,0.0232751454696591
0,Progresívne Slovensko,REG,Slovakia,4,1194.0,1194.0,3,3.0,103.0,0.21428571428571427,107,0.028037383177570093,0.0016750418760469,0.9761306532663316,0.0220356870142333,0.9217600534485338,0.0016750418760469,0.0376884422110552
0,Miljöpartiet de gröna,Greens/EFA,Sweden,5,1235.0,1238.0,3,3.0,71.0,0.13043478260869565,74,0.04054054054054054,0.0,0.9969709208400648,0.0155134527518815,0.9712142193834008,0.0,0.0193861066235864
1,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,EPP,Hungary,4,1143.0,1144.0,14,13.0,177.0,0.6363636363636364,183,0.07650273224043716,0.0541338582677165,0.989106919450014,0.1046804407442721,0.9246329260418544,0.0551181102362204,0.1389860139860139
0,Partido Socialista Obrero Español,S&D,Spain,7,1227.0,1227.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0015013082829322,0.991490858655165,0.0042074496311076,0.963204492760999,0.0016299918500407,0.0065199674001629
1,Les Républicains,EPP,France,9,1216.0,1216.0,7,7.0,177.0,0.08860759493670886,183,0.03825136612021858,0.0092927631578947,0.960438204887218,0.0946586632192041,0.9228355103278753,0.0148026315789473,0.131578947368421
0,Bulgarian Socialist Party,S&D,Bulgaria,3,1159.0,1163.0,5,5.0,144.0,0.29411764705882354,155,0.03225806451612903,0.0220017256255392,0.9863929492691316,0.0372489434100556,0.9643534365251228,0.0232959447799827,0.0464316423043852
1,Platforma Obywatelska,EPP,Poland,4,1229.0,1229.0,11,11.0,177.0,0.21153846153846154,183,0.060109289617486336,0.0451978960827618,0.9758961373587086,0.0343513472703877,0.9249835326136112,0.0504475183075671,0.0602115541090317
0,Perussuomalaiset,IDG,Finland,5,1078.0,1226.0,2,2.0,65.0,0.14285714285714285,65,0.03076923076923077,0.0,0.9810358890701468,0.1659998283114249,0.6371052372816344,0.0,0.3189233278955954
1,Volkspartij voor Vrijheid en Democratie,REG,Netherlands,9,1198.0,1198.0,6,5.0,103.0,0.18181818181818182,107,0.056074766355140186,0.0055300500834724,0.9959307178631052,0.061254374075525,0.9200677521123682,0.0058430717863105,0.0959933222036727
0,Attīstībai/Par!,REG,Latvia,4,0.0,1208.0,1,,103.0,0.125,107,0.009345794392523364,,,0.0082585619401274,0.9200065621029012,,0.0206953642384105
0,Arbetarepartiet- Socialdemokraterna,S&D,Sweden,5,1242.0,1242.0,6,5.0,144.0,0.2608695652173913,155,0.03870967741935484,0.0068438003220611,0.9881642512077294,0.0414665313561966,0.9632703868859352,0.0080515297906602,0.0499194847020934
1,Democraten 66,REG,Netherlands,9,1219.0,1247.0,2,2.0,103.0,0.06060606060606061,107,0.018691588785046728,0.0,0.9921812349639134,0.0155124596862642,0.9201704778904228,0.0,0.0296712109061748
1,Europe Écologie,Greens/EFA,France,9,1190.0,1190.0,12,12.0,71.0,0.1518987341772152,74,0.16216216216216217,0.0030939648586707,0.9860628342245988,0.0085186338424776,0.9716993101013478,0.0050420168067226,0.0126050420168067
1,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1197.0,1197.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.0093619691364052,0.983383766982474,0.0114139421537228,0.9225858966052616,0.012531328320802,0.0183792815371762
0,Solidarna Polska Zbigniewa Ziobro,ECR,Poland,4,1172.0,1200.0,2,2.0,64.0,0.038461538461538464,67,0.029850746268656716,0.0,0.946875,0.012069502075667,0.7641867459766775,0.0,0.025
1,Rassemblement national,IDG,France,9,1136.0,1136.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.00730676124052,0.9948555722648496,0.0813446745965484,0.6352764699527637,0.0079225352112676,0.2288732394366197
1,Rassemblement national,IDG,France,9,1189.0,1189.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0022427810485001,0.9951500495072312,0.0845805384151078,0.6373923243576384,0.0025231286795626,0.2321278385197645
0,Polskie Stronnictwo Ludowe,EPP,Poland,4,1182.0,1199.0,3,3.0,177.0,0.057692307692307696,183,0.01639344262295082,0.0101522842639593,0.9895746455379484,0.0166643278580322,0.9230610898026992,0.0101522842639593,0.0283569641367806
1,Partij van de Arbeid,S&D,Netherlands,9,1209.0,1209.0,7,6.0,144.0,0.21212121212121213,155,0.04516129032258064,0.0016542597187758,0.9952233250620348,0.014197348742439,0.9637629937281292,0.0016542597187758,0.0206782464846981
0,Rassemblement national,IDG,France,9,1208.0,1208.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0057947019867549,0.994961963369721,0.0873016935140889,0.6333930436603539,0.0057947019867549,0.23841059602649
0,Lista Marjana Šarca,REG,Slovenia,4,1191.0,1191.0,2,2.0,103.0,0.2222222222222222,107,0.018691588785046728,0.0,0.9829974811083124,0.0110275596528417,0.921113830973068,0.0,0.0260285474391267
0,Tėvynės sąjunga-Lietuvos krikščionys demokratai,EPP,Lithuania,4,1188.0,1188.0,3,3.0,177.0,0.2727272727272727,183,0.01639344262295082,0.0042087542087542,0.9886363636363636,0.0076828764321764,0.923239669830502,0.0042087542087542,0.0134680134680134
0,Prawo i Sprawiedliwość,ECR,Poland,4,1209.0,1209.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0190780871949282,0.9837078453866656,0.0132867603508609,0.7635110211938523,0.021505376344086,0.0264681555004135
0,Sloboda a Solidarita,ECR,Slovakia,4,0.0,1227.0,1,,64.0,0.07142857142857142,67,0.014925373134328358,,,0.2163585552933746,0.7627083403912943,,0.3170334148329258
0,Rassemblement national,IDG,France,9,1065.0,1065.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0037558685446009,0.9961045251291294,0.0876301851906132,0.6325989912900988,0.0037558685446009,0.2431924882629108
1,Panhellenic Socialist Movement - Olive Tree,S&D,Greece,8,0.0,1106.0,1,,144.0,0.045454545454545456,155,0.0064516129032258064,,,0.0112318452883138,0.9661577669393472,,0.0162748643761302
1,Polskie Stronnictwo Ludowe,EPP,Poland,4,1212.0,1212.0,3,3.0,177.0,0.057692307692307696,183,0.01639344262295082,0.0049504950495049,0.9896864686468648,0.0132196529049294,0.9239585067447807,0.0049504950495049,0.0239273927392739
0,Sotsiaaldemokraatlik Erakond,S&D,Estonia,4,1173.0,1181.0,2,2.0,144.0,0.2857142857142857,155,0.012903225806451613,0.0,0.9974597798475868,0.0084095992879442,0.9642477176119526,0.0,0.012701100762066
1,Partija 'VIENOTĪBA',EPP,Latvia,4,1187.0,1211.0,2,2.0,177.0,0.25,183,0.01092896174863388,0.0,0.980800990916598,0.0195275677903985,0.922566597866525,0.0,0.0379851362510322
1,Sozialdemokratische Partei Deutschlands,S&D,Germany,9,1203.0,1203.0,18,16.0,144.0,0.1782178217821782,155,0.11612903225806452,0.0070206047762157,0.9723332517440996,0.0216223733604888,0.9642387831716184,0.0091438071487946,0.0299251870324189
0,Democrats for Strong Bulgaria,EPP,Bulgaria,3,0.0,1224.0,1,,177.0,0.058823529411764705,183,0.00546448087431694,,,0.047806876000746,0.9226390982582924,,0.0751633986928104
0,Nieuw-Vlaamse Alliantie,ECR,Belgium,9,1229.0,1231.0,3,3.0,64.0,0.13043478260869565,67,0.04477611940298507,0.0016273393002441,0.992688870836718,0.1312893935608653,0.762470799205608,0.0016273393002441,0.2185215272136474
1,Österreichische Volkspartei,EPP,Austria,5,1180.0,1180.0,8,7.0,177.0,0.4,183,0.04371584699453552,0.0375635593220339,0.9849636803874092,0.0229949091962836,0.9240405189983592,0.0406779661016949,0.0466101694915254
0,La République en marche,REG,France,9,1199.0,1199.0,5,5.0,103.0,0.06329113924050633,107,0.04672897196261682,0.0057339449541284,0.9914720600500416,0.0188394153585843,0.9200741125868316,0.006672226855713,0.0375312760633861
0,Liberalerna,REG,Sweden,5,0.0,1233.0,1,,103.0,0.043478260869565216,107,0.009345794392523364,,,0.0393785774481722,0.9194169151810409,,0.0640713706407137
1,Prawo i Sprawiedliwość,ECR,Poland,4,1066.0,1066.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0,0.9838351519992238,0.0016982099987607,0.7686586512020428,0.0,0.0075046904315197
1,Suomen Keskusta,REG,Finland,5,1203.0,1222.0,2,2.0,103.0,0.14285714285714285,107,0.018691588785046728,0.0,0.9852700490998364,0.0248306881360272,0.922016161331844,0.0,0.0474631751227495
1,Nea Demokratia,EPP,Greece,8,1144.0,1145.0,7,7.0,177.0,0.3181818181818182,183,0.03825136612021858,0.004326923076923,0.9889238927011854,0.0270150998418681,0.924645019625684,0.0052447552447552,0.0506550218340611
0,Fianna Fáil Party,REG,Ireland,9,1120.0,1210.0,2,2.0,103.0,0.13333333333333333,107,0.018691588785046728,0.0,0.9944214876033056,0.0272032619607116,0.9221104108253304,0.0,0.0454545454545454
0,Agir - La Droite constructive,REG,France,9,0.0,1229.0,1,,103.0,0.012658227848101266,107,0.009345794392523364,,,0.0192686234789072,0.9228400945239889,,0.0374288039056143
1,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1143.0,1143.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0046016177802336,0.9923778506659834,0.0033954767145204,0.9704483976394302,0.0052493438320209,0.0052493438320209
1,Fine Gael Party,EPP,Ireland,9,1233.0,1234.0,6,5.0,177.0,0.4,183,0.03278688524590164,0.0037510137875101,0.99112641815235,0.0331437539072308,0.9230364873267,0.0040551500405515,0.0502431118314424
0,Solidarna Polska Zbigniewa Ziobro,ECR,Poland,4,1172.0,1197.0,2,2.0,64.0,0.038461538461538464,67,0.029850746268656716,0.0,0.9467418546365914,0.0434561130245893,0.7634084690599601,0.0,0.0726817042606516
0,Progressive Party of Working People - Left - New Forces,The Left,Cyprus,4,1196.0,1202.0,2,2.0,39.0,0.3333333333333333,40,0.05,0.0,0.96630615640599,0.0640904012441199,0.8122682526220848,0.0,0.1156405990016638
0,Prawo i Sprawiedliwość,ECR,Poland,4,1208.0,1208.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0210506860764676,0.9837326117770798,0.0175505227587091,0.76365461088502,0.0231788079470198,0.0314569536423841
0,Ano 2011,REG,Czech Republic,4,1233.0,1233.0,5,5.0,103.0,0.23809523809523808,107,0.04672897196261682,0.0241281427412814,0.9864963503649634,0.127051103551305,0.9204496622136392,0.0259529602595296,0.170316301703163
0,Dansk Folkeparti,IDG,Denmark,9,0.0,1235.0,1,,65.0,0.06666666666666667,65,0.015384615384615385,,,0.2417382147544827,0.6343436438466092,,0.4307692307692308
0,Moderaterna,EPP,Sweden,5,1063.0,1063.0,4,4.0,177.0,0.17391304347826086,183,0.02185792349726776,0.0009407337723424,0.9989416745061148,0.0427270462637638,0.9265707945678402,0.0009407337723424,0.057384760112888
0,Coalition of the Radical Left,The Left,Greece,8,1210.0,1210.0,6,6.0,39.0,0.2727272727272727,40,0.15,0.0177892561983471,0.9856404958677686,0.0678337466127036,0.8147345046148832,0.0198347107438016,0.1148760330578512
0,PIRÁTI,Greens/EFA,Czech Republic,4,1239.0,1248.0,3,3.0,71.0,0.14285714285714285,74,0.04054054054054054,0.0,0.9957932692307692,0.0477617465321435,0.9712367925354798,0.0,0.0552884615384615
1,Komunistická strana Čech a Moravy,The Left,Czech Republic,4,0.0,1203.0,1,,39.0,0.047619047619047616,40,0.025,,,0.1211949052499315,0.8101337831730011,,0.1878636741479634
0,Platforma Obywatelska,EPP,Poland,4,1227.0,1227.0,11,11.0,177.0,0.21153846153846154,183,0.060109289617486336,0.0070632980168432,0.974821124271002,0.0145539250803354,0.9232433221751768,0.0105949470252648,0.0252648736756316
0,Prawo i Sprawiedliwość,ECR,Poland,4,1191.0,1191.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0057081603462065,0.9832994510622212,0.0059813014332433,0.762126828686809,0.0058774139378673,0.015952980688497
0,Freie Demokratische Partei,REG,Germany,9,1147.0,1147.0,5,5.0,103.0,0.04950495049504951,107,0.04672897196261682,0.0057759372275501,0.993897122929381,0.0467675685485293,0.9173613828451892,0.006102877070619,0.081081081081081
1,Sozialdemokratische Partei Deutschlands,S&D,Germany,9,1122.0,1122.0,18,16.0,144.0,0.1782178217821782,155,0.11612903225806452,0.0227595933478286,0.973775216539254,0.0374553831345652,0.9640968916816144,0.0303030303030303,0.0499108734402852
1,Coalition of the Radical Left,The Left,Greece,8,1064.0,1064.0,6,6.0,39.0,0.2727272727272727,40,0.15,0.009421992481203,0.9832706766917292,0.0632061623116575,0.808896579461536,0.0103383458646616,0.1071428571428571
0,Coalition of the Radical Left,The Left,Greece,8,1237.0,1244.0,6,6.0,39.0,0.2727272727272727,40,0.15,0.0104890864995957,0.982596463022508,0.0611309169786032,0.8113704135567338,0.0121261115602263,0.1069131832797427
0,Ano 2011,REG,Czech Republic,4,1223.0,1223.0,5,5.0,103.0,0.23809523809523808,107,0.04672897196261682,0.0021463614063777,0.9868969746524938,0.1030512396500752,0.919393447965616,0.0024529844644317,0.1463614063777596
1,Citizens for European Development of Bulgaria,EPP,Bulgaria,3,1207.0,1207.0,5,5.0,177.0,0.29411764705882354,183,0.0273224043715847,0.0110811930405965,0.9593413421706712,0.0370123539306953,0.9257202760724624,0.0157415078707539,0.0604805302402651
0,Alternative für Deutschland,IDG,Germany,9,1086.0,1086.0,9,9.0,65.0,0.0891089108910891,65,0.13846153846153847,0.0137299394896079,0.9830554459352802,0.1555028675618695,0.6398884342829363,0.0156537753222836,0.3130755064456721
1,Prawo i Sprawiedliwość,ECR,Poland,4,1176.0,1176.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0353378745625861,0.9835366581639012,0.0211220052839258,0.7586341020649537,0.0374149659863945,0.0382653061224489
1,Sozialdemokratische Partei Deutschlands,S&D,Germany,9,1138.0,1138.0,18,16.0,144.0,0.1782178217821782,155,0.11612903225806452,0.014137810051694,0.9739322134368268,0.0274576471015626,0.9651409432718928,0.0184534270650263,0.0377855887521968
0,Prawo i Sprawiedliwość,ECR,Poland,4,1182.0,1182.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0316055664783434,0.984481917738716,0.0231936090086159,0.7630948122172883,0.0346869712351945,0.0448392554991539
0,Tėvynės sąjunga-Lietuvos krikščionys demokratai,EPP,Lithuania,4,1218.0,1218.0,3,3.0,177.0,0.2727272727272727,183,0.01639344262295082,0.0049261083743842,0.9876847290640394,0.006307880004144,0.9218021838011756,0.0049261083743842,0.0106732348111658
0,Miljöpartiet de gröna,Greens/EFA,Sweden,5,1154.0,1162.0,3,3.0,71.0,0.13043478260869565,74,0.04054054054054054,0.0008665511265164,0.9987091222030982,0.0167611685109036,0.9703218814906266,0.0008665511265164,0.0206540447504302
0,Alternative für Deutschland,IDG,Germany,9,1208.0,1208.0,9,9.0,65.0,0.0891089108910891,65,0.13846153846153847,0.0074577223273415,0.9799254966887416,0.1584100592627982,0.6364933752444606,0.0082781456953642,0.3187086092715231
1,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,S&D,Finland,5,981.0,1010.0,2,2.0,144.0,0.14285714285714285,155,0.012903225806451613,0.0,0.9851485148514852,0.011775345953861,0.9606966758214626,0.0,0.0158415841584158
1,Prawo i Sprawiedliwość,ECR,Poland,4,1238.0,1238.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0068363916409501,0.983348314940914,0.0066020864980065,0.763903668681438,0.0088852988691437,0.0169628432956381
0,Nea Demokratia,EPP,Greece,8,1202.0,1203.0,7,7.0,177.0,0.3181818181818182,183,0.03825136612021858,0.0069675540765391,0.9889383683648022,0.031637685976393,0.924305961883602,0.0083194675540765,0.0573566084788029
1,Movement for Rights and Freedoms,REG,Bulgaria,3,1203.0,1209.0,3,3.0,103.0,0.17647058823529413,107,0.028037383177570093,0.0033250207813798,0.9968982630272952,0.0193816511516089,0.920128558653121,0.0033250207813798,0.0363937138130686
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1171.0,1171.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0103199394729351,0.9921819102938942,0.0097311806231396,0.9724850588935,0.0119555935098206,0.0128095644748078
0,Place publique,S&D,France,9,1204.0,1228.0,2,2.0,144.0,0.02531645569620253,155,0.012903225806451613,0.0,0.9835097719869706,0.0698562787298248,0.9643981243175188,0.0,0.0830618892508143
1,Ecologistes Confédérés pour l'Organisation de Luttes Originales,Greens/EFA,Belgium,9,1183.0,1204.0,2,2.0,71.0,0.08695652173913043,74,0.02702702702702703,0.0,0.9956395348837208,0.0058763835117515,0.9714526564017344,0.0,0.0091362126245847
1,Lega,IDG,Italy,9,1236.0,1236.0,24,24.0,65.0,0.3076923076923077,65,0.36923076923076925,0.0013085690164626,0.9909351043596863,0.0564834284026609,0.6374336833643798,0.0024271844660194,0.1601941747572815
1,Sozialdemokratische Partei Deutschlands,S&D,Germany,9,1082.0,1083.0,18,16.0,144.0,0.1782178217821782,155,0.11612903225806452,0.0175191952225223,0.9731562854658424,0.0255339249010611,0.9643281083094408,0.0231053604436229,0.0350877192982456
1,Christen Democratisch Appèl,EPP,Netherlands,9,1168.0,1168.0,5,5.0,177.0,0.15151515151515152,183,0.0273224043715847,0.0034246575342465,0.9871789383561644,0.0198405857232907,0.9210503200971064,0.0034246575342465,0.0308219178082191
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1172.0,1172.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0057488477146169,0.9916334550501292,0.0052233259592872,0.971367106532816,0.0068259385665529,0.007679180887372
0,Rassemblement national,IDG,France,9,1229.0,1229.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.002369214569473,0.9949457721066256,0.0840122943024737,0.6357981205748765,0.0024410089503661,0.2335231895850285
0,Nouvelle Donne,S&D,France,9,0.0,1135.0,1,,144.0,0.012658227848101266,155,0.0064516129032258064,,,0.0486761771728939,0.963046238734544,,0.0590308370044052
1,Rassemblement national,IDG,France,9,1225.0,1225.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0,0.9947543413916384,0.0834176005728487,0.6353061282425456,0.0,0.233469387755102
0,Rassemblement national,IDG,France,9,1068.0,1068.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0,0.9967318575146132,0.0795167896591459,0.640638108155867,0.0,0.2200374531835206
0,Kristdemokraterna,EPP,Sweden,5,1045.0,1212.0,2,2.0,177.0,0.08695652173913043,183,0.01092896174863388,0.0,0.9981435643564356,0.0583828811193818,0.923791926485964,0.0,0.0767326732673267
1,Prawo i Sprawiedliwość,ECR,Poland,4,1144.0,1144.0,24,24.0,64.0,0.46153846153846156,67,0.3582089552238806,0.0020409802647944,0.9838956373029404,0.0033305522588639,0.7574921634560963,0.0034965034965034,0.0122377622377622
0,Partido Socialista,S&D,Portugal,7,1167.0,1168.0,10,9.0,144.0,0.43478260869565216,155,0.06451612903225806,0.0008568980291345,0.9950592180365296,0.0008099684635852,0.9626411455264372,0.0008568980291345,0.0008561643835616
1,Christen Democratisch Appèl,EPP,Netherlands,9,1243.0,1243.0,5,5.0,177.0,0.15151515151515152,183,0.0273224043715847,0.0013073209975864,0.9876508447304906,0.0198694733022647,0.922923475105876,0.0016090104585679,0.0305711987127916
1,Platforma Obywatelska,EPP,Poland,4,1209.0,1209.0,11,11.0,177.0,0.21153846153846154,183,0.060109289617486336,0.0089605734767025,0.9749385918740756,0.0093823875236521,0.9224734462391722,0.0148883374689826,0.0165425971877584
1,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1191.0,1191.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.005858331425082,0.9846032279207608,0.0051334273007499,0.9261288299353336,0.0083963056255247,0.0117548278757346
0,Alternative für Deutschland,IDG,Germany,9,1176.0,1176.0,9,9.0,65.0,0.0891089108910891,65,0.13846153846153847,0.0102648202137998,0.98178601797862,0.1484959912239192,0.6294507796720583,0.0136054421768707,0.3086734693877551
1,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1227.0,1227.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.0021115803511891,0.9845723729256154,0.0055848762419165,0.9249766226247332,0.0024449877750611,0.0114099429502852
0,Lega,IDG,Italy,9,1214.0,1214.0,24,24.0,65.0,0.3076923076923077,65,0.36923076923076925,0.0071699734976004,0.9906520792659363,0.0630332888040697,0.6346919119181178,0.0090609555189456,0.171334431630972
0,Liste Renaissance,REG,France,9,1232.0,1233.0,10,10.0,103.0,0.12658227848101267,107,0.09345794392523364,0.0051803107606679,0.9818218244313136,0.0194925353116209,0.9200693256371438,0.0073051948051948,0.0381184103811841
1,"Venstre, Danmarks Liberale Parti",REG,Denmark,9,1210.0,1212.0,4,4.0,103.0,0.26666666666666666,107,0.037383177570093455,0.0008264462809917,0.9887582508250824,0.0866091944259726,0.9233084702150572,0.0008264462809917,0.1237623762376237
1,Partit dels Socialistes de Catalunya,S&D,Spain,7,0.0,1189.0,1,,144.0,0.016666666666666666,155,0.0064516129032258064,,,0.0036391740034329,0.9650074993168564,,0.0058873002523128
1,Partido Socialista Obrero Español,S&D,Spain,7,1219.0,1219.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0016425450725503,0.9910582716744571,0.0028270604805183,0.9648058830091878,0.0024610336341263,0.0049220672682526
0,Partido Popular,EPP,Spain,7,1220.0,1220.0,13,13.0,177.0,0.21666666666666667,183,0.07103825136612021,0.0109941629408842,0.9828746321984028,0.0176153500095464,0.9235375940176042,0.0122950819672131,0.0278688524590163
1,Partido Popular,EPP,Spain,7,1185.0,1185.0,13,13.0,177.0,0.21666666666666667,183,0.07103825136612021,0.0029344073647871,0.9839677200436694,0.0201006358863737,0.9234347558185316,0.0059071729957805,0.0312236286919831
0,Partido Socialista Obrero Español,S&D,Spain,7,1235.0,1235.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0013637332196888,0.9917139269941944,0.0035836760462738,0.964124123559128,0.0016194331983805,0.0064777327935222
1,Platforma Obywatelska,EPP,Poland,4,1189.0,1189.0,11,11.0,177.0,0.21153846153846154,183,0.060109289617486336,0.0194280908326324,0.9754456890180188,0.0220704793977823,0.925865938802054,0.024390243902439,0.0403700588730025
1,Sverigedemokraterna,ECR,Sweden,5,1216.0,1217.0,3,3.0,64.0,0.13043478260869565,67,0.04477611940298507,0.0370065789473684,0.977608874281019,0.3930232968185135,0.7623040074755353,0.0370065789473684,0.5587510271158587
1,Christlich Demokratische Union Deutschlands,EPP,Germany,9,1206.0,1206.0,24,23.0,177.0,0.2376237623762376,183,0.13114754098360656,0.0057311481806653,0.9847734474261808,0.0071637373119513,0.9238246153496144,0.0074626865671641,0.0132669983416252
1,Fine Gael Party,EPP,Ireland,9,417.0,818.0,6,5.0,177.0,0.4,183,0.03278688524590164,0.0173860911270983,0.9917632450331124,0.4515601437431435,0.925030687521278,0.0191846522781774,0.5158924205378973
0,Eesti Konservatiivne Rahvaerakond,IDG,Estonia,4,0.0,1142.0,1,,65.0,0.14285714285714285,65,0.015384615384615385,,,0.1821011099580235,0.6350094581940603,,0.3528896672504378
0,Partido Socialista Obrero Español,S&D,Spain,7,1224.0,1224.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0028164774681802,0.9910267155537826,0.0056958648906318,0.9640429996036172,0.0032679738562091,0.0081699346405228
0,Partito Democratico,S&D,Italy,9,1224.0,1224.0,18,16.0,144.0,0.23076923076923078,155,0.11612903225806452,0.0103487335104982,0.986742388534668,0.013664201904868,0.9670259039931124,0.0130718954248366,0.0196078431372549
0,Partido Socialista Obrero Español,S&D,Spain,7,1223.0,1223.0,20,20.0,144.0,0.3333333333333333,155,0.12903225806451613,0.0016102193341079,0.9915745275603032,0.0037121710716465,0.964284394859754,0.0024529844644317,0.0065412919051512
0,Partidul Social Democrat,S&D,Romania,3,935.0,935.0,8,8.0,144.0,0.2222222222222222,155,0.05161290322580645,0.0102368220015278,0.9856856378915204,0.013783341199825,0.9649008640042592,0.0106951871657754,0.0181818181818181
0,Christen Democratisch Appèl,EPP,Netherlands,9,1202.0,1202.0,5,5.0,177.0,0.15151515151515152,183,0.0273224043715847,0.0184068219633943,0.9875415973377702,0.0209851574820723,0.9226440735227132,0.0199667221297836,0.0324459234608985
1,Österreichische Volkspartei,EPP,Austria,5,1238.0,1239.0,8,7.0,177.0,0.4,183,0.04371584699453552,0.0067245557350565,0.9839847803528192,0.0236310008493523,0.9230827777476912,0.0096930533117932,0.0419693301049233
0,Rassemblement national,IDG,France,9,1205.0,1205.0,19,19.0,65.0,0.24050632911392406,65,0.2923076923076923,0.0110730412496948,0.9950477925933972,0.0883520250625555,0.636569013278018,0.0116182572614107,0.2381742738589211
1,Partidul Naţional Liberal,EPP,Romania,3,1225.0,1225.0,11,10.0,177.0,0.3055555555555556,183,0.060109289617486336,0.011958211856171,0.9818275024295434,0.0111912323790917,0.9228067195753212,0.0155102040816326,0.0187755102040816
0,Bündnis 90/Die Grünen,Greens/EFA,Germany,9,1224.0,1224.0,22,21.0,71.0,0.21782178217821782,74,0.2972972972972973,0.0020067401960784,0.9922718426153024,0.0019300835884362,0.9712982163020868,0.0024509803921568,0.0032679738562091
0,Partido Socialista,S&D,Portugal,7,1216.0,1216.0,10,9.0,144.0,0.43478260869565216,155,0.06451612903225806,0.0038548519736842,0.9941543311403508,0.0035032303635312,0.9630265217630396,0.0049342105263157,0.0049342105263157
0,Partido Socialista,S&D,Portugal,7,1206.0,1206.0,10,9.0,144.0,0.43478260869565216,155,0.06451612903225806,0.0013474295190713,0.9938571033720288,0.0015428422187623,0.9627432539114952,0.0016583747927031,0.0024875621890547
1,Forza Italia,EPP,Italy,9,1208.0,1208.0,10,10.0,177.0,0.1282051282051282,183,0.0546448087431694,0.0211886037527593,0.8077494284137496,0.0314648225464471,0.9231794784845212,0.0298013245033112,0.0447019867549668
1,Bloco de Esquerda,The Left,Portugal,7,1134.0,1189.0,2,2.0,39.0,0.08695652173913043,40,0.05,0.0,0.9968460891505468,0.0346420871718894,0.809908898558817,0.0,0.0672834314550042
0,Socijaldemokratska partija Hrvatske,S&D,Croatia,2,1145.0,1146.0,4,4.0,144.0,0.2857142857142857,155,0.025806451612903226,0.0008733624454148,0.9922556719022688,0.0041066862565394,0.9630279526430794,0.0008733624454148,0.0069808027923211
1,Gauche républicaine et socialiste,The Left,France,9,0.0,1220.0,1,,39.0,0.012658227848101266,40,0.025,,,0.063727043783331,0.811386562070678,,0.1229508196721311
1,Democratic Party,S&D,Cyprus,4,0.0,1125.0,1,,144.0,0.16666666666666666,155,0.0064516129032258064,,,0.0134884946703238,0.9651196074518732,,0.0168888888888888
1,Citizens for European Development of Bulgaria,EPP,Bulgaria,3,1187.0,1187.0,5,5.0,177.0,0.29411764705882354,183,0.0273224043715847,0.0075821398483572,0.956866048862679,0.0324119971325053,0.924633322333266,0.0101095197978096,0.0513900589721988
