vote_id,title,policy,final_vote
4593,Draft general budget of the European Union for 2021 - all sections,Budget,False
4594,Draft general budget of the European Union for 2021 - all sections,Budget,False
4595,Draft general budget of the European Union for 2021 - all sections,Budget,False
4596,Draft general budget of the European Union for 2021 - all sections,Budget,False
4597,Draft general budget of the European Union for 2021 - all sections,Budget,False
4598,Draft general budget of the European Union for 2021 - all sections,Budget,False
4599,Draft general budget of the European Union for 2021 - all sections,Budget,False
4600,Draft general budget of the European Union for 2021 - all sections,Budget,False
4601,Draft general budget of the European Union for 2021 - all sections,Budget,False
4602,Draft general budget of the European Union for 2021 - all sections,Budget,False
4603,Draft general budget of the European Union for 2021 - all sections,Budget,False
4604,Draft general budget of the European Union for 2021 - all sections,Budget,False
4605,Draft general budget of the European Union for 2021 - all sections,Budget,False
4606,Draft general budget of the European Union for 2021 - all sections,Budget,False
4607,Draft general budget of the European Union for 2021 - all sections,Budget,False
4608,Draft general budget of the European Union for 2021 - all sections,Budget,False
4609,Draft general budget of the European Union for 2021 - all sections,Budget,False
4610,Draft general budget of the European Union for 2021 - all sections,Budget,False
4611,Draft general budget of the European Union for 2021 - all sections,Budget,False
4612,Draft general budget of the European Union for 2021 - all sections,Budget,False
4613,Draft general budget of the European Union for 2021 - all sections,Budget,False
4614,Draft general budget of the European Union for 2021 - all sections,Budget,False
4615,Draft general budget of the European Union for 2021 - all sections,Budget,False
4616,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4617,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4618,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4619,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4620,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4621,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4622,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4623,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4624,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4625,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4626,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4627,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4628,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4629,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4630,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4631,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4632,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4633,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4634,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4635,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4636,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4637,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4638,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4639,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4640,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4641,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4642,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4643,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4644,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4645,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4646,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4647,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4648,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4649,General Budget for the year 2021 - Budgetary Amendments,Budget,False
4650,General Budget for the year 2021 - Budgetary Amendments,Budget,True
4651,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementation. Protocol (2020-2026) (Resolution),Fisheries,False
4652,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementation. Protocol (2020-2026) (Resolution),Fisheries,False
4653,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementation. Protocol (2020-2026) (Resolution),Fisheries,False
4654,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementation. Protocol (2020-2026) (Resolution),Fisheries,True
4655,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4656,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4657,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4658,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4659,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4660,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4661,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4662,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4663,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4664,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4665,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4666,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4667,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4668,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4669,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4670,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4671,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4672,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4673,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4674,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4675,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4676,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4677,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4678,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4679,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4680,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4681,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4682,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4683,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4684,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4685,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4686,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4687,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4688,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4689,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4690,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4691,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4692,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4693,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4694,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4695,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4696,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4697,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4698,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4699,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4700,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4701,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4702,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4703,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4704,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4705,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4706,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4707,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4708,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4709,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4710,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4711,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4712,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4713,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4714,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4715,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4716,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4717,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4718,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4719,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4720,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4721,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4722,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,False
4723,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,True
4724,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),Environment & public health,True
4725,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4726,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4727,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4728,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4729,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4730,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4731,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4732,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4733,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4734,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4735,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4736,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4737,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4738,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,False
4739,Sustainable Europe Investment Plan - How to finance the Green Deal,Budget,True
4740,InvestEU Programme,Budget,False
4741,InvestEU Programme,Budget,False
4742,InvestEU Programme,Budget,False
4743,InvestEU Programme,Budget,False
4744,InvestEU Programme,Budget,False
4745,InvestEU Programme,Budget,False
4746,InvestEU Programme,Budget,False
4747,InvestEU Programme,Budget,False
4748,InvestEU Programme,Budget,False
4749,InvestEU Programme,Budget,False
4750,InvestEU Programme,Budget,False
4751,InvestEU Programme,Budget,False
4752,InvestEU Programme,Budget,False
4753,InvestEU Programme,Budget,False
4754,InvestEU Programme,Budget,False
4755,InvestEU Programme,Budget,False
4756,InvestEU Programme,Budget,False
4757,InvestEU Programme,Budget,False
4758,InvestEU Programme,Budget,False
4759,InvestEU Programme,Budget,False
4760,InvestEU Programme,Budget,False
4761,InvestEU Programme,Budget,False
4762,InvestEU Programme,Budget,False
4763,InvestEU Programme,Budget,False
4764,InvestEU Programme,Budget,False
4765,InvestEU Programme,Budget,False
4766,InvestEU Programme,Budget,False
4767,InvestEU Programme,Budget,False
4768,InvestEU Programme,Budget,False
4769,InvestEU Programme,Budget,False
4770,InvestEU Programme,Budget,False
4771,InvestEU Programme,Budget,False
4772,InvestEU Programme,Budget,False
4773,InvestEU Programme,Budget,False
4774,InvestEU Programme,Budget,False
4775,InvestEU Programme,Budget,False
4776,InvestEU Programme,Budget,False
4777,InvestEU Programme,Budget,False
4778,InvestEU Programme,Budget,False
4779,InvestEU Programme,Budget,False
4780,InvestEU Programme,Budget,False
4781,InvestEU Programme,Budget,False
4782,InvestEU Programme,Budget,False
4783,InvestEU Programme,Budget,False
4784,InvestEU Programme,Budget,False
4785,InvestEU Programme,Budget,False
4786,InvestEU Programme,Budget,False
4787,InvestEU Programme,Budget,False
4788,InvestEU Programme,Budget,False
4789,InvestEU Programme,Budget,False
4790,InvestEU Programme,Budget,False
4791,InvestEU Programme,Budget,False
4792,InvestEU Programme,Budget,False
4793,InvestEU Programme,Budget,False
4794,InvestEU Programme,Budget,False
4795,InvestEU Programme,Budget,False
4796,InvestEU Programme,Budget,False
4797,InvestEU Programme,Budget,False
4798,InvestEU Programme,Budget,True
4799,InvestEU Programme,Budget,True
4800,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4801,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4802,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4803,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4804,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4805,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4806,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4807,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4808,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4809,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4810,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4811,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4812,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4813,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4814,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4815,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4816,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4817,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4818,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4819,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4820,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4821,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4822,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4823,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4824,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4825,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4826,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4827,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4828,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4829,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4830,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4831,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4832,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4833,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4834,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4835,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4836,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4837,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4838,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4839,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4840,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4841,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4842,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4843,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4844,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4845,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4846,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4847,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4848,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4849,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4850,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",False
4851,"The impact of Covid-19 measures on democracy, fundamental rights and rule of law","Civil liberties, justice & home affairs",True
4852,Union General Export Authorisation for the export of certain dual-use items from the Union to the United Kingdom of Great Britain and Northern Ireland,International trade,True
4853,Union General Export Authorisation for the export of certain dual-use items from the Union to the United Kingdom of Great Britain and Northern Ireland,International trade,False
4854,Union General Export Authorisation for the export of certain dual-use items from the Union to the United Kingdom of Great Britain and Northern Ireland,International trade,True
4855,Temporary measures in relation to value added tax for COVID-19 vaccines and in vitro diagnostic medical devices in response to the COVID-19 pandemic,Economic & monetary affairs,True
4856,Temporary measures in relation to value added tax for COVID-19 vaccines and in vitro diagnostic medical devices in response to the COVID-19 pandemic,Economic & monetary affairs,True
4857,"Mobilisation of the European Union Solidarity Fund: assistance to Croatia and Poland in relation to a natural disaster and advances to Croatia, Germany, Greece,Hungary, Ireland, Portugal and Spain in relation to a public health emergency",Budget,True
4858,"Draft Amending budget no 9 to the general budget 2020: assistance to Croatia, Poland, Germany, Greece, Hungary, Ireland, Portugal and Spain",Budget,True
4859,Tackling homelessness rates in the European Union,Petitions,True
4860,The Schengen system and measures taken during the COVID-19 crisis,Petitions,True
4861,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4862,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4863,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4864,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4865,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4866,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4867,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4868,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4869,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4870,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4871,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4872,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4873,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4874,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4875,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4876,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4877,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4878,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4879,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,False
4880,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,True
4881,"Markets in financial instruments: Amending information requirements, product governance requirements and position limits to help the recovery from the COVID-19 pandemic",Economic & monetary affairs,True
4882,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4883,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4884,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4885,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4886,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4887,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4888,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4889,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4890,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4891,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,False
4892,Towards a more sustainable single market for business and consumers,Internal market & consumer protection,True
4893,Addressing product safety in the Single Market,Internal market & consumer protection,False
4894,Addressing product safety in the Single Market,Internal market & consumer protection,False
4895,Addressing product safety in the Single Market,Internal market & consumer protection,True
4896,"Strengthening Media Freedom: the Protection of Journalists in Europe, Hate Speech, Disinformation and the Role of Platforms","Civil liberties, justice & home affairs",False
4897,"Strengthening Media Freedom: the Protection of Journalists in Europe, Hate Speech, Disinformation and the Role of Platforms","Civil liberties, justice & home affairs",True
4898,A New Industrial Strategy for Europe,"Industry, research & energy",True
4899,Foreign policy consequences of the COVID-19 outbreak,Foreign & security policy,True
4900,Improving development effectiveness and efficiency of aid,Development,False
4901,Improving development effectiveness and efficiency of aid,Development,False
4902,Improving development effectiveness and efficiency of aid,Development,True
4903,Objection pursuant to Rule 112: Lead in gunshot in or around wetlands,Environment & public health,True
4904,Objection pursuant to Rule 112: Lead in gunshot in or around wetlands,Environment & public health,True
4905,The application of Union tariff rate quotas and other import quotas,International trade,False
4906,The application of Union tariff rate quotas and other import quotas,International trade,True
4907,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4908,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4909,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4910,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4911,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4912,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4913,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4914,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4915,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4916,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4917,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4918,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4919,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4920,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4921,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4922,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4923,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4924,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4925,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4926,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4927,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4928,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4929,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4930,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4931,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4932,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4933,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4934,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4935,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4936,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4937,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4938,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4939,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4940,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4941,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4942,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4943,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4944,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4945,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4946,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4947,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4948,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4949,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4950,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4951,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4952,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4953,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4954,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4955,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4956,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4957,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
